Season,Player,Team,Position,ovr_pct,evo_pct,evd_pct,ppl_pct,pkl_pct,fin_pct,gol_pct,xgl_pct,ast_pct,pen_pct,hit_pct,ozs_pct,pdo_pct,tmt_pct,cmp_pct,ovr_rank,evo_rank,evd_rank,ppl_rank,pkl_rank,fin_rank,gol_rank,xgl_rank,ast_rank,pen_rank,hit_rank,ozs_rank,pdo_rank,tmt_rank,cmp_rank,all_players,ppl_players,pkl_players,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Player ID,Specific Position,Height (in),Weight (lbs),Date of Birth,Birth Country,Draft Year,Draft Round,Overall Draft Position,Shoots Catches,Age,ovr_history,evo_history,evd_history,team_history
2016-2017,Melker Karlsson,SJS,F,43.0,9.7,83.1,,50.5,54.4,71.0,76.2,40.9,60.8,67.0,64.1,62.5,94.3,30.9,241,381,72,,95.0,193,123,101,250,150,140,152,159,25,292,421,273,190,Fourth Line,67.0,857.65,11.0,11.0,22.0,8.798682878530698,55.319148936170215,51.25658397789729,8477922,C,72.0,180.0,1990-07-18,SWE,,,,R,26,"[None, None, 45, 48, 43]","[None, None, 35, 14, 5]","[None, None, 66, 67, 89]","[None, None, 'SJS', 'SJS', 'SJS']"
2016-2017,Michael Cammalleri,NJD,F,50.6,43.9,61.3,48.0,,59.4,68.9,40.9,87.9,53.7,7.8,69.6,62.7,36.6,72.7,209,237,164,143.0,,172,132,250,52,180,389,129,158,268,116,421,273,190,Second Line,61.0,1058.65,10.0,21.0,31.0,13.473128147951769,51.72413793103448,48.213802437155216,8469500,L,69.0,185.0,1982-06-08,CAN,2001.0,2.0,49.0,L,34,"[67, 84, 27, 46, 60]","[37, 52, 25, 41, 48]","[63, 78, 35, 74, 57]","['CGY', 'CGY', 'NJD', 'NJD', 'NJD']"
2016-2017,Michael Chaput,VAN,F,5.0,4.5,54.2,,,33.0,8.8,10.2,8.6,13.3,66.0,73.6,77.7,1.2,27.3,401,403,194,,,283,385,379,386,323,144,112,95,417,307,421,273,190,Fourth Line,68.0,749.5,4.0,5.0,9.0,5.642362375515442,36.58536585365854,42.92549234705611,8475808,C,74.0,199.0,1992-04-09,CAN,2010.0,3.0,89.0,L,24,"[None, None, 13, None, 5]","[None, None, 18, None, 5]","[None, None, 42, None, 57]","[None, None, 'CBJ', None, 'VAN']"
2016-2017,Michael Frolik,CGY,F,63.9,82.7,91.2,16.5,97.4,20.4,62.9,80.5,40.4,1.4,30.9,6.2,24.7,77.7,75.1,153,74,38,229.0,6.0,336,157,83,252,373,292,396,318,95,106,421,273,190,Second Line,82.0,1400.7333333333331,17.0,27.0,44.0,17.445432150534998,52.38095238095239,53.24602556215271,8473564,R,73.0,186.0,1988-02-17,CZE,2006.0,1.0,10.0,L,28,"[53, 87, 80, 73, 53]","[60, 78, 74, 78, 86]","[89, 81, 95, 60, 93]","['CHI', 'WPG', 'WPG', 'CGY', 'CGY']"
2016-2017,Michael Grabner,NYR,F,64.4,76.5,4.5,,99.5,91.7,93.3,85.5,22.8,52.5,16.2,37.1,61.3,29.9,77.4,151,100,403,,2.0,36,29,62,326,183,354,266,164,296,96,421,273,190,Third Line,76.0,1071.2,27.0,13.0,40.0,22.19326716708418,58.108108108108105,47.941962675286945,8473546,L,73.0,188.0,1987-10-05,AUT,2006.0,1.0,14.0,L,28,"[65, 53, 45, 43, 80]","[86, 77, 65, 67, 84]","[3, 7, 16, 10, 3]","['NYI', 'NYI', 'NYI', 'TOR', 'NYR']"
2016-2017,Michael McCarron,MTL,F,16.9,16.4,49.9,,,40.9,2.6,12.1,67.7,32.3,98.1,96.9,98.1,47.7,12.4,351,353,212,,,250,411,371,137,252,9,14,9,221,370,421,273,190,Fourth Line,31.0,306.55,1.0,4.0,5.0,2.5034992851400744,38.88888888888889,46.072499080726416,8477446,C,78.0,232.0,1995-03-07,USA,2013.0,1.0,25.0,R,21,"[None, None, None, None, 19]","[None, None, None, None, 17]","[None, None, None, None, 49]","[None, None, None, None, 'MTL']"
2016-2017,Michael Raffl,PHI,F,74.1,75.3,80.5,,,42.3,66.3,72.4,15.2,58.7,85.7,66.7,54.9,28.5,77.7,110,105,83,,,244,143,117,358,159,61,141,191,302,95,421,273,190,Fourth Line,52.0,689.6333333333333,8.0,3.0,11.0,7.430852629183372,43.18181818181818,46.1987681731915,8477290,L,73.0,205.0,1988-12-01,AUT,,,,L,27,"[None, 63, 77, 78, 67]","[None, 63, 81, 83, 67]","[None, 70, 87, 91, 61]","[None, 'PHI', 'PHI', 'PHI', 'PHI']"
2016-2017,Michael Sgarbossa,FLA,F,36.3,22.3,67.2,,,40.1,1.2,3.1,45.1,53.2,58.2,91.2,92.9,10.2,1.9,269,328,139,,,253,417,409,232,181,177,38,31,379,414,421,273,190,Fourth Line,38.0,423.8333333333333,2.0,7.0,9.0,3.214809219097779,45.0,49.09857895613084,8475958,C,72.0,179.0,1992-07-25,CAN,,,,L,24,"[None, None, None, None, 41]","[None, None, None, None, 25]","[None, None, None, None, 67]","[None, None, None, None, 'FLA']"
2016-2017,Micheal Ferland,CGY,F,44.9,66.3,54.9,,,17.1,51.8,81.2,40.1,30.6,87.9,44.7,50.4,41.8,60.8,233,143,191,,,350,204,80,253,255,52,234,210,246,166,421,273,190,Fourth Line,76.0,878.9333333333334,15.0,10.0,25.0,11.466120337563977,49.2063492063492,48.1671900024779,8475907,L,73.0,217.0,1992-04-20,CAN,2010.0,5.0,133.0,L,24,"[None, None, None, 19, 67]","[None, None, None, 57, 70]","[None, None, None, 78, 29]","[None, None, None, 'CGY', 'CGY']"
2016-2017,Micheal Haley,SJS,F,12.8,16.2,47.5,,,19.2,4.0,36.6,88.1,32.3,95.5,85.7,82.7,57.2,1.0,368,354,222,,,341,405,268,51,252,20,61,74,181,418,421,273,190,Fourth Line,58.0,532.3166666666666,2.0,10.0,12.0,5.08420396755932,58.333333333333336,52.209649811211264,8474230,L,71.0,213.0,1986-03-30,CAN,,,,L,30,"[None, None, None, None, 15]","[None, None, None, None, 17]","[None, None, None, None, 46]","[None, None, None, None, 'SJS']"
2016-2017,Mika Zibanejad,NYR,F,74.8,72.0,39.7,56.0,,57.2,72.2,76.5,53.7,85.5,30.6,61.5,49.2,57.5,73.2,107,119,255,121.0,,181,118,100,196,60,293,163,215,180,114,421,273,190,Second Line,56.0,956.0333333333332,14.0,23.0,37.0,14.160221462478242,54.6875,53.15909686300986,8476459,C,74.0,208.0,1993-04-18,SWE,2011.0,1.0,6.0,R,23,"[63, 73, 88, 70, 72]","[36, 54, 56, 74, 69]","[80, 82, 82, 16, 59]","['OTT', 'OTT', 'OTT', 'OTT', 'NYR']"
2016-2017,Mikael Backlund,CGY,F,75.1,81.7,82.4,33.7,89.5,71.0,63.7,63.9,67.0,10.9,17.1,4.0,29.7,72.2,82.2,106,78,75,182.0,21.0,123,154,153,140,333,350,405,297,118,76,421,273,190,Second Line,81.0,1426.0833333333333,22.0,31.0,53.0,21.049290737985643,53.086419753086425,51.741096470219496,8474150,C,72.0,206.0,1989-03-17,SWE,2007.0,1.0,24.0,L,27,"[73, 74, 75, 74, 73]","[72, 79, 70, 83, 84]","[59, 84, 74, 89, 78]","['CGY', 'CGY', 'CGY', 'CGY', 'CGY']"
2016-2017,Mikael Granlund,MIN,F,79.6,51.8,73.2,69.2,48.4,61.3,31.8,18.8,94.8,90.7,37.3,5.0,7.1,99.5,91.9,87,204,114,85.0,99.0,164,288,343,23,39,265,401,392,3,35,421,273,190,First Line,81.0,1524.7833333333333,26.0,43.0,69.0,20.297051419798592,58.76288659793815,57.03314547918635,8475798,C,70.0,193.0,1992-02-26,FIN,2010.0,1.0,9.0,L,24,"[24, 40, 41, 66, 88]","[24, 10, 30, 45, 59]","[28, 74, 68, 43, 83]","['MIN', 'MIN', 'MIN', 'MIN', 'MIN']"
2016-2017,Mike Fisher,NSH,F,15.0,12.6,87.2,20.9,44.2,73.6,42.0,18.1,56.5,3.1,77.7,39.2,46.1,96.7,52.3,359,369,55,217.0,107.0,112,245,346,184,366,95,257,228,15,202,421,273,190,Second Line,72.0,1196.4166666666667,18.0,24.0,42.0,12.371218539608247,52.459016393442624,51.839399335895045,8467370,C,73.0,216.0,1980-06-05,CAN,1998.0,2.0,44.0,R,36,"[26, 9, 52, 40, 7]","[1, 5, 11, 34, 11]","[60, 67, 66, 85, 85]","['NSH', 'NSH', 'NSH', 'NSH', 'NSH']"
2016-2017,Mike Hoffman,OTT,F,63.4,66.5,50.8,38.5,,98.1,86.2,52.7,91.0,9.5,4.3,48.2,27.8,35.4,73.9,155,142,208,169.0,,9,59,200,39,339,404,219,305,273,111,421,273,190,Second Line,74.0,1301.8833333333332,26.0,35.0,61.0,20.54514706238973,62.7906976744186,48.198139718428735,8474884,C,72.0,190.0,1989-11-24,CAN,2009.0,5.0,130.0,L,26,"[None, 49, 87, 81, 31]","[None, 39, 74, 71, 59]","[None, 47, 69, 61, 39]","[None, 'OTT', 'OTT', 'OTT', 'OTT']"
2016-2017,Mike Ribeiro,NSH,F,17.1,55.8,7.8,57.1,,57.0,6.4,0.2,94.5,33.5,22.6,86.0,60.1,97.9,34.4,350,187,389,118.0,,182,395,421,24,251,327,60,169,10,277,421,273,190,Second Line,46.0,734.6166666666667,4.0,21.0,25.0,3.7565383225994906,50.98039215686274,49.1679847771978,8467371,C,72.0,179.0,1980-02-10,CAN,1998.0,2.0,45.0,L,36,"[42, 29, 59, 26, 13]","[45, 13, 65, 59, 52]","[11, 41, 10, 6, 9]","['WSH', 'PHX', 'NSH', 'NSH', 'NSH']"
2016-2017,Mikhail Grigorenko,COL,F,8.6,11.6,41.8,26.7,28.9,63.9,36.3,7.4,48.5,17.6,12.8,65.6,66.0,1.9,65.3,386,373,246,201.0,136.0,153,269,391,218,308,368,146,144,414,147,421,273,190,Third Line,75.0,1056.6833333333334,10.0,13.0,23.0,7.8370571948763885,38.23529411764706,43.667962443924,8476888,C,75.0,206.0,1994-05-16,RUS,2012.0,1.0,12.0,L,22,"[40, None, 36, 12, 10]","[40, None, 37, 15, 9]","[39, None, 41, 38, 48]","['BUF', None, 'BUF', 'COL', 'COL']"
2016-2017,Mikkel Boedker,SJS,F,14.0,42.0,6.2,23.4,40.0,6.9,42.8,65.8,53.9,81.7,33.5,47.7,33.5,51.5,77.9,363,245,396,210.0,115.0,393,242,145,195,75,281,221,281,205,94,421,273,190,Third Line,81.0,1162.3,10.0,16.0,26.0,14.82023893577019,52.0,52.49893499820216,8474571,L,71.0,207.0,1989-12-16,DNK,2008.0,1.0,8.0,L,26,"[48, 21, 54, 6, 23]","[49, 6, 8, 19, 60]","[10, 14, 37, 3, 5]","['PHX', 'PHX', 'ARI', 'COL', 'SJS']"
2016-2017,Mikko Koivu,MIN,F,91.4,73.9,99.8,87.2,15.3,69.8,29.9,5.5,51.5,1.2,2.4,1.4,6.9,96.4,95.5,37,111,2,36.0,162.0,128,296,399,205,374,412,416,393,16,20,421,273,190,First Line,80.0,1529.2166666666667,18.0,40.0,58.0,15.88844172089016,60.67415730337079,57.52878894649329,8469459,C,75.0,213.0,1983-03-12,FIN,2001.0,1.0,6.0,L,33,"[89, 85, 76, 83, 93]","[66, 63, 68, 58, 80]","[99, 99, 99, 99, 99]","['MIN', 'MIN', 'MIN', 'MIN', 'MIN']"
2016-2017,Mikko Rantanen,COL,F,40.6,51.1,2.4,48.7,,95.7,82.4,24.7,30.4,86.3,4.5,12.1,12.8,26.1,96.4,251,207,412,141.0,,19,75,318,294,57,403,371,368,312,16,421,273,190,First Line,75.0,1354.3666666666666,20.0,18.0,38.0,14.280569517524068,42.857142857142854,42.575695489580795,8478420,R,76.0,228.0,1996-10-29,FIN,2015.0,1.0,10.0,L,19,"[None, None, None, None, 43]","[None, None, None, None, 51]","[None, None, None, None, 2]","[None, None, None, None, 'COL']"
2016-2017,Milan Lucic,EDM,F,66.5,84.6,14.3,76.2,,72.9,56.3,51.1,73.9,29.7,85.5,14.5,4.3,90.7,74.8,142,66,362,66.0,,115,185,207,111,259,62,361,404,40,107,421,273,190,Second Line,82.0,1407.25,23.0,27.0,50.0,23.07535945850881,55.00000000000001,49.73231463401635,8473473,L,75.0,236.0,1988-06-07,CAN,2006.0,2.0,50.0,L,28,"[69, 79, 38, 81, 56]","[83, 83, 78, 87, 81]","[78, 39, 10, 57, 6]","['BOS', 'BOS', 'BOS', 'LAK', 'EDM']"
2016-2017,Miles Wood,NJD,F,25.2,24.5,33.0,13.9,,4.3,37.1,95.2,20.0,79.1,71.5,68.4,68.2,11.6,17.3,316,319,283,236.0,,404,266,21,338,85,121,134,135,373,349,421,273,190,Fourth Line,60.0,771.15,8.0,9.0,17.0,12.565077204677513,36.36363636363637,45.77810865953317,8477425,L,74.0,209.0,1995-09-13,USA,2013.0,4.0,100.0,L,20,"[None, None, None, None, 29]","[None, None, None, None, 26]","[None, None, None, None, 34]","[None, None, None, None, 'NJD']"
2016-2017,Mitch Marner,TOR,F,69.8,64.8,27.8,75.8,,73.4,84.1,87.6,89.3,70.1,19.7,53.9,21.6,60.8,24.7,128,149,305,67.0,,113,68,53,46,120,339,195,331,166,318,421,273,190,Second Line,77.0,1294.3833333333334,19.0,42.0,61.0,20.296300743255337,53.398058252427184,50.26004123339026,8478483,R,72.0,180.0,1997-05-05,CAN,2015.0,1.0,4.0,R,19,"[None, None, None, None, 69]","[None, None, None, None, 65]","[None, None, None, None, 26]","[None, None, None, None, 'TOR']"
2016-2017,Nail Yakupov,STL,F,20.4,53.7,11.9,,,21.1,30.4,45.4,38.7,60.6,41.1,87.6,80.8,37.5,33.3,336,196,372,,,333,294,231,259,151,249,53,82,264,282,421,273,190,Fourth Line,40.0,425.8833333333333,3.0,6.0,9.0,3.272241817211507,50.0,55.96867034794643,8476855,R,71.0,195.0,1993-10-06,RUS,2012.0,1.0,1.0,L,22,"[10, 58, 28, 15, 33]","[39, 59, 61, 63, 42]","[6, 11, 2, 9, 26]","['EDM', 'EDM', 'EDM', 'EDM', 'STL']"
2016-2017,Nate Thompson,ANA,F,14.5,8.1,70.3,,27.4,39.0,4.3,1.2,3.8,33.7,95.2,94.5,96.7,39.4,9.3,361,388,126,,139.0,258,404,417,406,250,21,24,15,256,383,421,273,190,Fourth Line,30.0,311.56666666666666,1.0,1.0,2.0,1.2103501092023432,77.77777777777779,40.83205918486898,8470775,C,73.0,205.0,1984-10-05,USA,2003.0,6.0,183.0,L,31,"[46, 45, 20, 11, 26]","[19, 32, 5, 7, 12]","[86, 92, 84, 80, 55]","['TBL', 'TBL', 'ANA', 'ANA', 'ANA']"
2016-2017,Nathan MacKinnon,COL,F,81.2,84.1,13.8,64.5,43.2,1.0,39.0,81.7,81.7,98.6,12.4,18.8,13.3,14.5,100.0,80,68,364,98.0,109.0,418,258,78,78,7,370,343,366,361,1,421,273,190,First Line,82.0,1635.4,16.0,37.0,53.0,22.923509116133445,45.87155963302752,48.368272807064045,8477492,C,72.0,200.0,1995-09-01,CAN,2013.0,1.0,1.0,R,21,"[None, 73, 63, 75, 84]","[None, 64, 68, 75, 90]","[None, 4, 13, 13, 17]","[None, 'COL', 'COL', 'COL', 'COL']"
2016-2017,Nazem Kadri,TOR,F,95.0,92.2,33.5,93.0,,8.6,67.7,90.0,65.3,95.5,77.4,1.9,7.4,46.3,92.2,22,34,281,20.0,,386,137,43,147,20,96,414,391,227,34,421,273,190,Second Line,82.0,1359.5,32.0,29.0,61.0,27.616464637521425,48.51485148514851,52.539345652008016,8475172,C,72.0,185.0,1990-10-06,CAN,2009.0,1.0,7.0,L,25,"[99, 86, 96, 90, 93]","[75, 83, 91, 80, 94]","[58, 13, 20, 44, 34]","['TOR', 'TOR', 'TOR', 'TOR', 'TOR']"
2016-2017,Nic Dowd,LAK,F,24.2,51.3,77.9,41.4,,11.2,10.0,30.6,33.5,10.0,92.2,83.1,58.2,56.5,5.5,320,206,94,161.0,,375,380,293,281,337,34,72,177,184,399,421,273,190,Fourth Line,70.0,871.9,6.0,16.0,22.0,9.748567443416208,38.46153846153847,56.759499426424384,8475343,C,74.0,195.0,1990-05-27,USA,2009.0,7.0,198.0,R,26,"[None, None, None, None, 28]","[None, None, None, None, 51]","[None, None, None, None, 77]","[None, None, None, None, 'LAK']"
2016-2017,Nic Petan,WPG,F,31.6,20.4,59.6,22.7,,25.7,6.2,15.7,34.9,57.2,6.4,96.7,95.5,54.4,18.3,289,336,171,212.0,,314,396,356,275,165,395,15,20,193,345,421,273,190,Fourth Line,54.0,588.6,1.0,12.0,13.0,6.799014852020249,32.142857142857146,49.422321012830736,8477464,C,69.0,175.0,1995-03-22,CAN,2013.0,2.0,43.0,L,21,"[None, None, None, 36, 36]","[None, None, None, 28, 19]","[None, None, None, 52, 66]","[None, None, None, 'WPG', 'WPG']"
2016-2017,Nicholas Shore,LAK,F,33.5,39.0,90.5,,76.8,10.0,9.0,26.1,23.3,16.6,60.6,81.9,67.9,68.2,10.7,281,258,41,,45.0,380,384,312,324,312,167,77,136,135,377,421,273,190,Fourth Line,70.0,895.2,6.0,11.0,17.0,8.249655930377536,50.0,52.390762020182535,8476406,C,73.0,198.0,1992-09-26,USA,2011.0,3.0,82.0,R,23,"[None, None, 34, 28, 44]","[None, None, 28, 46, 38]","[None, None, 58, 94, 82]","[None, None, 'LAK', 'LAK', 'LAK']"
2016-2017,Nick Bjugstad,FLA,F,24.9,54.9,11.4,57.9,,38.0,45.6,64.4,19.5,46.6,63.4,70.5,64.4,37.1,46.8,317,191,374,116.0,,262,230,151,340,208,155,125,151,266,225,421,273,190,Fourth Line,54.0,710.25,7.0,8.0,15.0,8.475527022404341,34.090909090909086,40.49757191129467,8475760,C,78.0,210.0,1992-07-17,USA,2010.0,1.0,19.0,R,24,"[None, 51, 39, 45, 18]","[None, 71, 63, 67, 35]","[None, 14, 17, 18, 10]","[None, 'FLA', 'FLA', 'FLA', 'FLA']"
2016-2017,Nick Bonino,PIT,F,32.5,43.7,40.1,48.4,73.2,77.4,50.8,32.1,78.6,20.4,26.1,28.7,46.6,55.8,31.8,285,238,253,142.0,52.0,96,208,287,91,296,312,301,226,187,288,421,273,190,Second Line,80.0,1332.1833333333334,18.0,20.0,38.0,12.711466320493297,47.05882352941176,45.54055434643834,8474009,C,73.0,198.0,1988-04-20,USA,2007.0,6.0,173.0,L,28,"[27, 67, 66, 43, 24]","[43, 65, 62, 54, 29]","[30, 29, 29, 66, 27]","['ANA', 'ANA', 'VAN', 'PIT', 'PIT']"
2016-2017,Nick Cousins,PHI,F,62.2,33.5,41.6,10.3,,27.3,56.1,68.2,29.0,95.7,70.8,86.7,86.7,23.8,23.5,160,281,247,246.0,,307,186,135,300,19,124,57,57,322,323,421,273,190,Fourth Line,60.0,720.0666666666666,6.0,10.0,16.0,9.01673064771489,45.0,48.120515899224905,8476393,C,71.0,191.0,1993-07-20,CAN,2011.0,3.0,68.0,L,23,"[None, None, None, 62, 63]","[None, None, None, 31, 39]","[None, None, None, 55, 34]","[None, None, None, 'PHI', 'PHI']"
2016-2017,Nick Foligno,CBJ,F,87.6,57.7,97.6,43.2,,81.7,67.9,63.2,37.5,87.6,71.7,23.8,13.5,55.6,69.8,53,179,11,156.0,,78,136,156,264,52,120,322,365,188,128,421,273,190,First Line,79.0,1455.6,26.0,25.0,51.0,20.92448777319673,51.162790697674424,51.09131695589758,8473422,L,72.0,210.0,1987-10-31,USA,2006.0,1.0,28.0,L,28,"[52, 82, 87, 85, 87]","[22, 55, 69, 62, 50]","[93, 99, 98, 97, 96]","['CBJ', 'CBJ', 'CBJ', 'CBJ', 'CBJ']"
2016-2017,Nick Lappin,NJD,F,21.6,31.8,45.1,,,36.3,15.7,24.9,3.6,32.3,52.3,78.9,84.3,6.7,25.4,331,288,232,,,269,356,317,407,252,202,90,67,394,315,421,273,190,Fourth Line,43.0,504.0,4.0,3.0,7.0,5.39274350886792,29.268292682926827,42.91766698688817,8479250,R,73.0,175.0,1992-11-01,USA,,,,R,23,"[None, None, None, None, 24]","[None, None, None, None, 34]","[None, None, None, None, 44]","[None, None, None, None, 'NJD']"
2016-2017,Nick Ritchie,ANA,F,14.7,41.6,71.7,,,18.8,42.5,80.8,24.0,7.1,96.0,84.6,77.9,75.5,38.5,360,247,120,,,343,243,82,321,349,18,66,94,104,260,421,273,190,Fourth Line,77.0,999.8666666666668,14.0,14.0,28.0,15.570751435793422,51.5625,55.224732395628365,8477941,L,75.0,236.0,1995-12-05,CAN,2014.0,1.0,10.0,L,20,"[None, None, None, 10, 30]","[None, None, None, 20, 55]","[None, None, None, 55, 81]","[None, None, None, 'ANA', 'ANA']"
2016-2017,Nick Schmaltz,CHI,F,27.6,16.6,37.1,11.7,,57.5,29.7,7.6,99.8,61.9,9.5,66.5,65.3,65.3,49.9,306,352,266,242.0,,180,297,390,2,149,382,142,147,147,212,421,273,190,Fourth Line,61.0,808.9333333333333,6.0,22.0,28.0,6.464305591200713,59.25925925925925,48.74575748033625,8477951,C,72.0,184.0,1996-02-23,USA,2014.0,1.0,20.0,R,20,"[None, None, None, None, 30]","[None, None, None, None, 18]","[None, None, None, None, 38]","[None, None, None, None, 'CHI']"
2016-2017,Nicklas Backstrom,WSH,F,93.8,65.6,96.4,98.9,,93.3,64.6,17.3,96.0,10.2,13.5,9.5,12.6,91.0,98.1,27,146,16,4.0,,29,150,349,18,336,365,382,369,39,9,421,273,190,First Line,82.0,1497.3166666666666,23.0,63.0,86.0,17.624452896505094,60.67415730337079,51.35812440479657,8473563,C,73.0,202.0,1987-11-23,SWE,2006.0,1.0,4.0,L,28,"[91, 90, 96, 89, 91]","[65, 65, 81, 38, 70]","[96, 79, 98, 95, 93]","['WSH', 'WSH', 'WSH', 'WSH', 'WSH']"
2016-2017,Nicolas Deslauriers,BUF,F,3.6,0.5,22.8,,,41.6,3.1,4.5,18.1,47.3,99.0,92.6,90.3,6.9,17.6,407,420,326,,,247,409,403,346,205,5,32,42,393,348,421,273,190,Fringe,42.0,311.4666666666667,0.0,2.0,2.0,1.7915190689343878,28.57142857142857,38.480433748250235,8475235,L,73.0,218.0,1991-02-22,CAN,2009.0,3.0,84.0,L,25,"[None, None, 2, 8, 6]","[None, None, 0, 0, 3]","[None, None, 11, 21, 32]","[None, None, 'BUF', 'BUF', 'BUF']"
2016-2017,Nikita Kucherov,TBL,F,96.7,95.2,77.7,58.2,,98.8,91.9,71.3,85.0,72.7,15.7,39.7,16.2,62.9,75.3,15,21,95,115.0,,6,35,122,64,109,356,255,354,157,105,421,273,190,First Line,74.0,1438.6666666666667,40.0,45.0,85.0,27.76240373294969,59.57446808510638,55.2305350008517,8476453,R,72.0,173.0,1993-06-17,RUS,2011.0,2.0,58.0,L,23,"[None, 47, 94, 93, 97]","[None, 67, 94, 88, 96]","[None, 44, 52, 79, 78]","[None, 'TBL', 'TBL', 'TBL', 'TBL']"
2016-2017,Nikita Soshnikov,TOR,F,12.4,15.0,58.0,,45.3,44.7,47.3,41.1,7.8,16.3,93.6,50.4,83.6,49.9,4.0,370,359,178,,105.0,234,223,249,389,313,28,210,70,212,405,421,273,190,Fourth Line,56.0,607.5,5.0,4.0,9.0,7.181504112485769,51.61290322580645,48.70762482003497,8478373,R,71.0,190.0,1993-10-14,RUS,,,,L,22,"[None, None, None, None, 14]","[None, None, None, None, 16]","[None, None, None, None, 59]","[None, None, None, None, 'TOR']"
2016-2017,Nikolaj Ehlers,WPG,F,85.0,77.2,18.3,11.0,,67.2,70.3,77.7,89.1,98.8,11.6,27.3,17.1,89.8,90.7,64,97,345,244.0,,139,126,95,47,6,373,307,350,44,40,421,273,190,Second Line,82.0,1433.8666666666666,25.0,39.0,64.0,23.488420424807565,52.13675213675214,51.02513515660224,8477940,L,72.0,168.0,1996-02-14,DNK,2014.0,1.0,9.0,L,20,"[None, None, None, 80, 84]","[None, None, None, 67, 85]","[None, None, None, 47, 9]","[None, None, None, 'WPG', 'WPG']"
2016-2017,Nikolay Kulemin,NYI,F,50.8,49.9,81.9,,90.5,49.6,50.6,48.9,34.2,22.6,53.0,9.3,42.8,55.1,52.7,208,212,77,,19.0,213,209,216,278,287,199,383,242,190,200,421,273,190,Third Line,72.0,994.85,12.0,11.0,23.0,10.70183460469055,51.31578947368421,49.25791035912941,8473579,L,73.0,228.0,1986-07-14,RUS,2006.0,2.0,44.0,L,30,"[60, 64, 63, 56, 45]","[49, 41, 58, 32, 56]","[70, 97, 94, 87, 72]","['TOR', 'TOR', 'NYI', 'NYI', 'NYI']"
2016-2017,Nino Niederreiter,MIN,F,94.1,73.4,99.5,24.9,,92.2,85.5,74.3,90.7,65.3,69.8,15.7,20.2,91.7,51.8,26,113,3,206.0,,34,62,109,40,138,128,356,337,36,204,421,273,190,Third Line,82.0,1235.8833333333334,25.0,32.0,57.0,18.5629998740321,59.78260869565217,58.52590620230116,8475799,R,74.0,218.0,1992-09-08,CHE,2010.0,1.0,5.0,L,23,"[None, 59, 82, 87, 95]","[None, 61, 50, 80, 68]","[None, 89, 96, 98, 99]","[None, 'MIN', 'MIN', 'MIN', 'MIN']"
2016-2017,Noel Acciari,BOS,F,34.9,25.7,57.7,,,45.4,17.6,24.2,13.1,53.2,98.6,91.9,98.6,59.9,20.9,275,314,179,,,231,348,320,367,181,7,35,7,170,334,421,273,190,Fourth Line,29.0,300.78333333333336,2.0,3.0,5.0,2.5929051012765654,60.0,52.47887509444119,8478569,C,71.0,204.0,1991-12-01,USA,,,,R,24,"[None, None, None, None, 39]","[None, None, None, None, 28]","[None, None, None, None, 58]","[None, None, None, None, 'BOS']"
2016-2017,Oliver Bjorkstrand,CBJ,F,43.7,22.6,51.8,34.8,,66.3,96.9,79.8,90.3,64.4,28.7,99.3,97.1,53.7,21.1,238,327,204,179.0,,143,14,86,42,142,301,4,13,196,333,421,273,190,Third Line,26.0,366.3333333333333,6.0,7.0,13.0,5.073852499944741,58.620689655172406,51.35248526547503,8477416,R,72.0,175.0,1995-04-10,DNK,2013.0,3.0,89.0,R,21,"[None, None, None, None, 44]","[None, None, None, None, 25]","[None, None, None, None, 51]","[None, None, None, None, 'CBJ']"
2016-2017,Ondrej Kase,ANA,F,29.2,51.5,59.4,,,9.3,16.9,69.6,67.9,32.3,49.2,84.1,75.1,43.9,6.2,299,205,172,,,383,351,129,136,252,215,68,106,237,396,421,273,190,Fourth Line,53.0,624.55,5.0,10.0,15.0,7.87474550178482,47.368421052631575,54.1424020208335,8478131,R,72.0,187.0,1995-11-08,CZE,2014.0,7.0,205.0,R,20,"[None, None, None, None, 32]","[None, None, None, None, 51]","[None, None, None, None, 61]","[None, None, None, None, 'ANA']"
2016-2017,Ondrej Palat,TBL,F,84.6,71.0,48.7,53.8,75.3,74.3,66.0,46.6,86.5,95.2,72.4,52.7,37.8,82.9,67.9,66,123,217,127.0,48.0,109,144,226,58,21,117,200,263,73,136,421,273,190,First Line,75.0,1433.8,17.0,35.0,52.0,16.21638230864596,52.32558139534884,51.26432814236963,8476292,L,72.0,194.0,1991-03-28,CZE,2011.0,7.0,208.0,L,25,"[None, 75, 73, 76, 89]","[None, 46, 80, 61, 69]","[None, 56, 60, 34, 60]","[None, 'TBL', 'TBL', 'TBL', 'TBL']"
2016-2017,Oscar Lindberg,NYR,F,9.7,42.3,34.0,,,72.4,72.4,53.0,74.6,2.9,79.1,67.0,67.2,21.4,17.1,381,244,279,,,117,117,199,108,367,89,140,139,332,350,421,273,190,Fourth Line,65.0,703.9166666666666,8.0,12.0,20.0,6.622093435372452,52.0,46.799776660753,8475715,L,73.0,202.0,1991-10-29,SWE,2010.0,2.0,57.0,L,24,"[None, None, None, 24, 8]","[None, None, None, 52, 32]","[None, None, None, 37, 36]","[None, None, None, 'NYR', 'NYR']"
